simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter,simplified_color_encoded,simplified_sex_encoded,simplified_condition_encoded,simplified_type_encoded,simplified_breed_encoded,simplified_size_encoded
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,11,0,0,0,2,1,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,9,0,1,0,2,0,0
MIX,MALE,9,ILL,OWNER SURRENDER,DOMESTIC BREED,SMALL,16,0,1,1,1,0,2
ONE COLOR,FEMALE,3,OTHER,STRAY,DOMESTIC BREED,SMALL,43,1,0,2,2,0,2
TABBY,FEMALE,1,HEALTHY,OTHER,DOMESTIC BREED,SMALL,47,2,0,0,0,0,2
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,36,2,0,0,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,14,0,0,0,2,0,0
ONE COLOR,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC BREED,KITTN,6,1,1,2,1,0,0
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,2,0,1,0,0,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,49,1,0,0,2,0,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,49,0,1,1,2,1,0
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,22,1,1,0,1,0,0
TABBY,MALE,0,ILL,OTHER,DOMESTIC BREED,KITTN,52,2,1,1,0,0,0
ONE COLOR,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,21,1,0,0,1,0,2
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,64,2,0,1,2,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,30,1,0,0,2,0,2
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,53,2,0,1,2,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,9,2,0,0,2,0,0
ONE COLOR,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,4,1,0,0,1,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,16,2,0,0,2,0,0
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,3,2,0,0,1,0,0
MIX,FEMALE,7,HEALTHY,OTHER,DOMESTIC BREED,SMALL,21,0,0,0,0,0,2
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,5,1,1,0,1,0,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,11,0,1,0,2,0,2
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,43,2,1,1,2,0,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,28,0,1,0,2,0,0
MIX,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,91,0,0,0,1,0,2
ONE COLOR,MALE,2,HEALTHY,STRAY,DOMESTIC BREED,SMALL,24,1,1,0,2,0,2
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,9,0,1,0,1,0,0
MIX,MALE,2,HEALTHY,OTHER,DOMESTIC BREED,SMALL,5,0,1,0,0,0,2
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,SMALL,19,2,0,2,2,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,22,2,0,0,1,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,21,0,0,0,2,0,2
ONE COLOR,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,3,1,0,0,1,0,2
TABBY,MALE,0,ILL,OTHER,DOMESTIC BREED,KITTN,55,2,1,1,0,0,0
ONE COLOR,FEMALE,10,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,36,1,0,0,1,0,2
TABBY,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,32,2,1,0,1,0,2
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,2,2,0,0,2,0,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,46,2,1,1,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,14,0,0,0,2,0,0
ONE COLOR,MALE,0,ILL,OTHER,DOMESTIC BREED,SMALL,79,1,1,1,0,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,13,2,1,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,12,2,1,0,2,0,2
MIX,MALE,4,HEALTHY,OTHER,DOMESTIC BREED,SMALL,13,0,1,0,0,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,12,2,1,0,2,0,0
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,1,0,0,0,1,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,23,2,0,0,2,0,0
ONE COLOR,MALE,3,HEALTHY,STRAY,DOMESTIC BREED,SMALL,15,1,1,0,2,0,2
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,9,0,1,0,1,0,0
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,2,1,1,0,1,0,0
ONE COLOR,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,9,1,0,0,1,0,0
MIX,MALE,0,ILL,OWNER SURRENDER,DOMESTIC BREED,KITTN,22,0,1,1,1,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,23,2,1,0,2,0,0
ONE COLOR,FEMALE,0,ILL,OTHER,DOMESTIC BREED,SMALL,34,1,0,1,0,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,5,2,0,0,1,0,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,61,2,1,1,2,0,0
MIX,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,108,0,1,1,2,0,0
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,4,1,1,0,1,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,28,2,1,0,2,0,0
MIX,MALE,4,ILL,OWNER SURRENDER,DOMESTIC BREED,OTHER,28,0,1,1,1,0,1
ONE COLOR,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,78,1,1,0,2,0,0
ONE COLOR,FEMALE,8,ILL,OWNER SURRENDER,DOMESTIC BREED,SMALL,14,1,0,1,1,0,2
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,56,2,1,1,2,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,55,2,0,0,2,0,2
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,10,2,0,0,2,0,0
ONE COLOR,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC BREED,KITTN,35,1,0,1,1,0,0
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,29,0,0,0,1,0,2
MIX,FEMALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,14,0,0,2,1,1,0
ONE COLOR,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,8,1,0,0,1,0,2
TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC BREED,SMALL,10,2,0,0,0,0,2
MIX,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,49,0,1,1,2,0,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,29,0,1,0,2,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,14,2,0,0,2,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,7,1,0,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,27,2,1,0,2,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,22,2,0,0,1,0,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,31,2,1,1,2,0,0
MIX,MALE,3,HEALTHY,STRAY,DOMESTIC BREED,SMALL,31,0,1,0,2,0,2
ONE COLOR,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,52,1,0,2,2,0,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,34,0,1,1,2,1,0
MIX,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,26,0,1,1,2,0,0
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,17,2,0,2,2,0,0
TABBY,FEMALE,0,OTHER,OTHER,DOMESTIC BREED,KITTN,28,2,0,2,0,0,0
MIX,MALE,3,HEALTHY,OTHER,OTHER,SMALL,42,0,1,0,0,1,2
ONE COLOR,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,33,1,1,1,2,0,0
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,SMALL,17,2,0,2,2,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,18,0,1,0,2,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,17,2,0,0,2,0,2
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,15,0,1,0,1,0,0
MIX,MALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,51,0,1,2,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,16,0,0,0,2,1,2
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,13,2,0,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,3,2,1,0,2,0,0
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,11,1,1,0,1,0,0
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC BREED,SMALL,34,0,1,0,0,0,2
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC BREED,SMALL,26,0,1,0,2,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,20,2,1,0,2,0,2
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,15,2,0,0,2,0,0
TABBY,MALE,4,ILL,STRAY,DOMESTIC BREED,SMALL,49,2,1,1,2,0,2
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,35,1,0,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,35,2,1,0,2,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,62,2,0,1,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,18,2,1,0,2,0,2
TABBY,FEMALE,7,OTHER,OWNER SURRENDER,DOMESTIC BREED,SMALL,38,2,0,2,1,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,7,0,1,0,2,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,SMALL,70,2,0,1,2,0,2
TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC BREED,SMALL,23,2,1,0,2,0,2
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,39,2,0,1,2,0,0
ONE COLOR,MALE,1,HEALTHY,STRAY,DOMESTIC BREED,SMALL,20,1,1,0,2,0,2
TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,11,2,1,0,1,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,10,2,0,0,2,0,2
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,18,0,0,0,2,0,2
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,SMALL,21,2,1,1,2,0,2
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,20,2,0,0,2,0,0
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,3,2,0,0,1,0,0
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,59,2,0,2,2,0,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC BREED,KITTN,38,0,0,1,1,0,0
TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC BREED,SMALL,25,2,1,0,2,0,2
MIX,FEMALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,3,0,0,0,0,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,12,2,0,0,2,0,0
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,12,1,1,0,1,0,2
ONE COLOR,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,55,1,0,1,2,0,0
TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,6,2,0,0,0,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,53,2,0,1,2,0,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,20,0,0,1,1,1,0
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,6,2,0,2,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,35,2,1,0,2,0,0
TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,2,2,1,0,0,0,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,42,2,1,1,2,0,0
MIX,MALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,11,0,1,2,2,0,0
MIX,FEMALE,1,HEALTHY,STRAY,DOMESTIC BREED,SMALL,85,0,0,0,2,0,2
TABBY,FEMALE,2,ILL,STRAY,DOMESTIC BREED,SMALL,69,2,0,1,2,0,2
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,76,2,1,1,2,0,0
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,36,0,1,0,0,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,30,2,0,0,2,0,0
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,15,2,0,0,1,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,8,2,0,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,38,2,1,0,2,0,0
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,49,2,0,2,2,0,0
ONE COLOR,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,25,1,0,1,2,0,0
ONE COLOR,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,33,1,1,0,2,0,2
ONE COLOR,FEMALE,2,HEALTHY,STRAY,DOMESTIC BREED,SMALL,13,1,0,0,2,0,2
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,35,2,0,1,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,9,0,0,0,2,0,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,47,0,0,1,1,1,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,42,1,0,0,2,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,13,2,0,0,1,0,0
MIX,MALE,1,HEALTHY,OTHER,DOMESTIC BREED,SMALL,1,0,1,0,0,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,12,0,1,0,2,0,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,SMALL,35,2,1,1,2,0,2
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,16,1,0,0,2,0,0
ONE COLOR,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,21,1,0,1,2,0,0
TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,15,2,0,0,1,0,2
TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,33,2,0,0,1,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,47,2,0,0,1,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,63,2,0,1,2,0,0
ONE COLOR,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,8,1,1,0,1,0,0
ONE COLOR,MALE,2,HEALTHY,STRAY,DOMESTIC BREED,SMALL,17,1,1,0,2,0,2
TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,68,2,0,0,0,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,15,1,0,0,2,0,2
MIX,MALE,0,OTHER,STRAY,DOMESTIC BREED,SMALL,8,0,1,2,2,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,14,2,0,0,1,0,0
TABBY,MALE,3,ILL,STRAY,DOMESTIC BREED,SMALL,24,2,1,1,2,0,2
MIX,MALE,8,HEALTHY,OWNER SURRENDER,OTHER,SMALL,23,0,1,0,1,1,2
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,69,1,0,0,2,0,0
ONE COLOR,FEMALE,2,HEALTHY,STRAY,DOMESTIC BREED,SMALL,43,1,0,0,2,0,2
ONE COLOR,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,7,1,0,0,1,0,2
MIX,MALE,0,ILL,OWNER SURRENDER,DOMESTIC BREED,KITTN,31,0,1,1,1,0,0
ONE COLOR,MALE,1,HEALTHY,STRAY,DOMESTIC BREED,OTHER,38,1,1,0,2,0,1
MIX,FEMALE,0,ILL,STRAY,OTHER,KITTN,24,0,0,1,2,1,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,77,2,0,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,7,2,1,0,2,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,25,1,0,0,2,0,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,23,2,1,0,2,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,10,0,1,0,2,0,0
ONE COLOR,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,39,1,0,0,1,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,12,2,1,0,2,0,0
ONE COLOR,FEMALE,2,ILL,OWNER SURRENDER,DOMESTIC BREED,SMALL,20,1,0,1,1,0,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,20,0,0,0,1,0,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,36,0,0,1,1,1,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,28,2,1,1,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,14,0,0,0,2,1,2
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,64,2,0,2,2,0,0
TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,15,2,1,0,1,0,0
MIX,MALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,15,0,1,2,1,1,0
ONE COLOR,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,40,1,0,0,1,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,27,2,1,0,2,0,0
TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC BREED,KITTN,39,2,0,1,1,0,0
TABBY,MALE,0,ILL,STRAY,DOMESTIC BREED,SMALL,34,2,1,1,2,0,2
TABBY,MALE,2,OTHER,STRAY,DOMESTIC BREED,SMALL,67,2,1,2,2,0,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,6,0,0,0,1,0,0
TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,5,2,1,0,1,0,2
TABBY,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,14,2,0,0,1,0,2
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,44,2,0,1,2,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,8,2,0,0,2,0,2
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,28,2,0,1,2,0,0
MIX,MALE,0,OTHER,STRAY,DOMESTIC BREED,KITTN,46,0,1,2,2,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,13,1,0,0,2,0,2
ONE COLOR,MALE,3,HEALTHY,STRAY,DOMESTIC BREED,SMALL,11,1,1,0,2,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,9,0,1,0,2,0,0
TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC BREED,SMALL,44,2,0,0,2,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,20,2,0,0,1,0,0
TABBY,FEMALE,1,ILL,STRAY,DOMESTIC BREED,SMALL,29,2,0,1,2,0,2
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,39,1,0,0,2,0,0
ONE COLOR,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,7,1,0,0,2,0,0
MIX,FEMALE,4,ILL,STRAY,DOMESTIC BREED,SMALL,71,0,0,1,2,0,2
TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC BREED,SMALL,28,2,0,2,2,0,2
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC BREED,KITTN,10,0,1,0,0,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,7,0,0,0,2,0,0
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,17,0,0,0,1,0,2
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,4,0,1,0,1,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,SMALL,43,2,0,1,2,0,2
MIX,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,OTHER,41,0,1,0,1,0,1
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,35,0,1,0,1,0,0
ONE COLOR,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,77,1,0,0,1,0,2
ONE COLOR,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,60,1,1,1,2,0,0
TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,5,2,1,0,1,0,0
ONE COLOR,MALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,11,1,1,0,1,0,2
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,5,2,0,0,1,0,0
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,20,0,1,0,2,1,0
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,11,2,1,0,2,0,2
ONE COLOR,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,15,1,0,0,1,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,53,2,0,1,2,0,0
MIX,FEMALE,1,HEALTHY,STRAY,DOMESTIC BREED,SMALL,23,0,0,0,2,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,22,2,1,0,2,0,0
ONE COLOR,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,28,1,1,0,2,0,0
TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,62,2,0,0,2,0,0
TABBY,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,44,2,0,1,2,0,0
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,2,2,0,0,1,0,0
MIX,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,71,0,1,1,2,0,0
ONE COLOR,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,OTHER,9,1,1,0,1,0,1
TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC BREED,KITTN,9,2,1,2,1,0,0
ONE COLOR,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,32,1,1,0,1,0,2
MIX,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC BREED,KITTN,26,0,0,1,1,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,10,0,0,0,2,0,2
TABBY,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,63,2,1,0,1,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,8,0,1,0,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,14,0,0,0,2,0,0
MIX,FEMALE,1,HEALTHY,OWNER SURRENDER,OTHER,SMALL,7,0,0,0,1,1,2
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,28,0,0,0,2,0,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,SMALL,12,0,1,0,2,0,2
ONE COLOR,FEMALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,72,1,0,1,2,0,0
ONE COLOR,FEMALE,2,HEALTHY,STRAY,DOMESTIC BREED,SMALL,107,1,0,0,2,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,17,2,1,0,2,0,0
MIX,MALE,0,ILL,STRAY,DOMESTIC BREED,KITTN,70,0,1,1,2,0,0
TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,11,2,1,0,1,0,0
TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,13,2,0,0,1,0,0
TABBY,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,27,2,0,0,1,0,2
TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC BREED,KITTN,6,2,1,0,2,0,0
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,SMALL,25,0,1,0,1,0,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC BREED,KITTN,27,0,0,0,1,0,0
