simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9
OTHER,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3
MIX,FEMALE,7,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,21
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,5
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,43
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28
GRAY,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,24
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,9
GRAY_N_WHITE,MALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,5
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,19
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,22
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
GRAY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,3
BRN_TABBY,MALE,0,ILL,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,55
OTHER,FEMALE,10,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,36
BRN_TABBY,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,32
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,2
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,46
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14
BLACK,MALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,SMALL,79
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,13
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12
GRAY_N_WHITE,MALE,4,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,13
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,1
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23
BLACK,MALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,15
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
OTHER,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,2
GRAY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
BLACK_N_WHITE,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23
BLACK,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,SMALL,34
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,5
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,61
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28
BLACK_N_WHITE,MALE,4,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,OTHER,28
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,78
OTHER,FEMALE,8,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,55
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,10
BLACK,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,35
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29
MIX,FEMALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,14
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,8
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,10
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,27
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31
GRAY_N_WHITE,MALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,31
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,52
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,34
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,26
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,17
BRN_TABBY,FEMALE,0,OTHER,OTHER,DOMESTIC_SHORT_HAIR,KITTN,28
MIX,MALE,3,HEALTHY,OTHER,OTHER,SMALL,42
BLACK,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,33
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,17
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,51
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,16
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,13
OTHER_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,3
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,11
GRAY_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,34
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,26
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15
BRN_TABBY,MALE,4,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,49
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,62
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18
BRN_TABBY,FEMALE,7,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,38
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,70
ORG_TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,23
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,39
BLACK,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
ORG_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20
ORG_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3
OTHER_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,59
BLACK_N_WHITE,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,38
GRAY_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,25
BLACK_N_WHITE,FEMALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,3
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,12
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,6
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,20
OTHER_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,6
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
ORG_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,2
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,42
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,11
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,85
BRN_TABBY,FEMALE,2,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,69
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,76
BLACK_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,36
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,30
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,38
GRAY_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,49
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,33
GRAY,FEMALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,47
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,42
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,13
MIX,MALE,1,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,1
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,35
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21
GRAY_TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,15
GRAY_TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,33
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,47
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,63
GRAY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8
BLACK,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17
GRAY_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,68
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,8
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14
BRN_TABBY,MALE,3,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,24
MIX,MALE,8,HEALTHY,OWNER SURRENDER,OTHER,SMALL,23
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69
TORTIE,FEMALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43
BLACK,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7
BLACK_N_WHITE,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,31
GRAY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,38
MIX,FEMALE,0,ILL,STRAY,OTHER,KITTN,24
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,77
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,23
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,10
TORTIE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,39
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12
TORTIE,FEMALE,2,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,20
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,20
MIX,FEMALE,0,ILL,OWNER SURRENDER,OTHER,KITTN,36
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,SMALL,14
GRAY_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
MIX,MALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,15
GRAY,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,40
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27
GRAY_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,39
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,34
GRAY_TABBY,MALE,2,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,67
GRAY_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,5
BRN_TABBY,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,8
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,46
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13
OTHER,MALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,11
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9
GRAY_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,44
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,20
BRN_TABBY,FEMALE,1,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,29
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,39
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7
BLACK_N_WHITE,FEMALE,4,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,71
ORG_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,28
BLACK_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,10
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,7
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,17
GRAY_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,43
BLACK_N_WHITE,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,OTHER,41
MIX,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35
TORTIE,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,77
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,60
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,5
OTHER,MALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,11
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,5
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,20
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,23
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,62
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,2
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,71
BLACK,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,OTHER,9
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
BLACK,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,32
MIX,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,26
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10
BRN_TABBY,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,63
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,14
MIX,FEMALE,1,HEALTHY,OWNER SURRENDER,OTHER,SMALL,7
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,28
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,72
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,17
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,70
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,11
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,13
BRN_TABBY,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,27
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,6
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,25
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,27
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35
BLACK_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,44
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,36
BLACK,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,23
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,31
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,30
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,67
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,7
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,65
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,60
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,16
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,38
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,9
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,86
ORG_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21
OTHER_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,9
BLACK_N_WHITE,FEMALE,5,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,11
BRN_TABBY,FEMALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,17
OTHER,MALE,8,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,25
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,44
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,7
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,23
