Type,Breed,Color,Sex,Size,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Age,Encoded Color,Encoded Breed,Encoded Intake Condition,Encoded Size,Encoded Sex
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,36,STRAY,ADOPTION,HEALTHY,6,6,2,0,0,2
CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,SMALL,17,STRAY,ADOPTION,HEALTHY,2,6,2,0,3,2
CAT,DOMESTIC MH,ORG TABBY,Neutered,MED,35,OWNER SURRENDER,ADOPTION,HEALTHY,18,6,1,0,2,2
CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,86,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY/TORTIE,Spayed,SMALL,15,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,3
CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,50,STRAY,ADOPTION,HEALTHY,1,6,1,0,0,2
CAT,SIAMESE,SEAL PT/WHITE,Neutered,KITTN,24,STRAY,ADOPTION,TREATABLE/REHAB,6,5,3,2,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,56,STRAY,ADOPTION,TREATABLE/REHAB,3,6,2,2,0,3
CAT,SIAMESE/MIX,LYNX PT,Neutered,KITTN,17,STRAY,ADOPTION,HEALTHY,5,5,3,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,18,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,2
CAT,SIAMESE,FLAME PT,Neutered,SMALL,23,OWNER SURRENDER,ADOPTION,UNKNOWN,9,5,3,3,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,45,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,GRAY,Spayed,SMALL,29,STRAY,ADOPTION,HEALTHY,8,3,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,13,STRAY,ADOPTION,HEALTHY,9,6,2,0,3,2
CAT,DOMESTIC SH,BUFF,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,28,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,KITTN,49,STRAY,ADOPTION,TREATABLE/REHAB,6,5,1,2,0,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,8,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,30,OWNER SURRENDER,ADOPTION,HEALTHY,3,6,2,0,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,77,STRAY,ADOPTION,TREATABLE/REHAB,6,5,2,2,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,5,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,17,STRAY,ADOPTION,UNKNOWN,7,6,2,3,3,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,38,STRAY,ADOPTION,UNKNOWN,6,0,2,3,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,24,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC SH,BLUE CREAM,Spayed,KITTN,83,BORN HERE,ADOPTION,UNKNOWN,0,5,2,3,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,39,STRAY,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,2
CAT,DOMESTIC MH,BUFF,Neutered,LARGE,31,STRAY,ADOPTION,TREATABLE/REHAB,13,5,1,2,1,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,59,STRAY,ADOPTION,HEALTHY,1,0,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,49,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,7,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC SH,GRAY TABBY/TORTIE,Spayed,KITTN,6,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,44,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,3,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,6,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,36,STRAY,ADOPTION,HEALTHY,1,6,2,0,3,3
CAT,DOMESTIC SH,BLACK/BLK SMOKE,Spayed,SMALL,27,OWNER SURRENDER,ADOPTION,HEALTHY,3,5,2,0,3,3
CAT,DOMESTIC SH,BLK TABBY/WHITE,Spayed,KITTN,2,OWNER SURRENDER,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,53,STRAY,ADOPTION,HEALTHY,1,6,2,0,0,3
CAT,DOMESTIC MH,BRN TABBY/TORTIE,Spayed,KITTN,8,OWNER SURRENDER,ADOPTION,HEALTHY,4,6,1,0,0,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,9,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC MH,BRN TABBY,Spayed,SMALL,15,STRAY,ADOPTION,HEALTHY,10,6,1,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,45,OWNER SURRENDER,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,91,STRAY,ADOPTION,TREATABLE/REHAB,3,6,2,2,0,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,35,STRAY,ADOPTION,HEALTHY,15,2,2,0,3,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,17,STRAY,ADOPTION,HEALTHY,8,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,42,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,94,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,9,6,2,1,3,2
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,10,STRAY,ADOPTION,HEALTHY,6,0,0,0,3,3
CAT,DOMESTIC SH,BUFF,Neutered,KITTN,8,OWNER SURRENDER,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,WHITE/GRAY,Spayed,SMALL,13,STRAY,ADOPTION,HEALTHY,11,5,2,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,39,STRAY,ADOPTION,UNKNOWN,0,0,2,3,0,2
CAT,SIAMESE,LYNX PT,Neutered,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,7,5,3,2,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,14,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,10,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,2
CAT,SCOTTISH FOLD/MIX,BUFF,Neutered,KITTN,9,STRAY,ADOPTION,HEALTHY,4,5,3,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,28,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,2
CAT,PERSIAN/MIX,GRAY/WHITE,Neutered,SMALL,10,CONFISCATE,ADOPTION,HEALTHY,9,5,3,0,3,2
CAT,DOMESTIC SH,GRAY/BLUE CREAM,Spayed,KITTN,63,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,KITTN,95,BORN HERE,ADOPTION,UNKNOWN,0,5,2,3,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,10,OWNER SURRENDER,ADOPTION,HEALTHY,3,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,23,STRAY,ADOPTION,UNKNOWN,2,6,2,3,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,25,STRAY,ADOPTION,HEALTHY,8,0,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,36,STRAY,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,35,STRAY,ADOPTION,TREATABLE/REHAB,19,6,2,2,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,7,STRAY,ADOPTION,HEALTHY,7,5,2,0,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,7,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,37,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,3
CAT,DOMESTIC SH,CALICO PT,Spayed,SMALL,19,STRAY,ADOPTION,HEALTHY,11,5,2,0,3,3
CAT,DOMESTIC SH,ORG TABBY/WHITE,Neutered,SMALL,29,OWNER SURRENDER,ADOPTION,HEALTHY,12,6,2,0,3,2
CAT,DOMESTIC MH,ORANGE,Neutered,SMALL,15,STRAY,ADOPTION,TREATABLE/REHAB,9,4,1,2,3,2
CAT,DOMESTIC SH,TORTIE/BRN TABBY,Spayed,KITTN,21,STRAY,ADOPTION,HEALTHY,1,6,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,13,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,WHITE/BLACK,Spayed,KITTN,16,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,48,STRAY,ADOPTION,HEALTHY,0,3,2,0,0,2
CAT,DOMESTIC SH,WHITE/BRN TABBY,Neutered,SMALL,34,OWNER SURRENDER,ADOPTION,HEALTHY,8,6,2,0,3,2
CAT,DOMESTIC SH,WHITE/GRAY,Neutered,KITTN,37,STRAY,ADOPTION,TREATABLE/REHAB,4,5,2,2,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,63,STRAY,ADOPTION,TREATABLE/REHAB,7,0,2,2,0,2
CAT,DOMESTIC SH,ORANGE/WHITE,Spayed,SMALL,33,OWNER SURRENDER,ADOPTION,HEALTHY,22,5,2,0,3,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,58,STRAY,ADOPTION,TREATABLE/REHAB,7,0,2,2,0,3
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,41,STRAY,ADOPTION,HEALTHY,7,5,1,0,0,2
CAT,DOMESTIC LH,GRAY/WHITE,Neutered,KITTN,10,TRANSFER,ADOPTION,HEALTHY,9,5,0,0,0,2
CAT,SIAMESE/MIX,SEAL PT,Spayed,SMALL,42,STRAY,ADOPTION,UNKNOWN,3,5,3,3,3,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,15,OWNER SURRENDER,ADOPTION,HEALTHY,7,0,2,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,18,STRAY,ADOPTION,HEALTHY,8,0,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,8,OWNER SURRENDER,ADOPTION,HEALTHY,4,5,2,0,0,3
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,6,STRAY,ADOPTION,HEALTHY,7,6,1,0,0,2
CAT,PERSIAN,TORTIE,Spayed,LARGE,23,STRAY,ADOPTION,HEALTHY,12,5,3,0,1,3
CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,9,STRAY,ADOPTION,HEALTHY,24,6,0,0,3,3
CAT,DOMESTIC SH,WHITE/ORANGE,Neutered,SMALL,38,CONFISCATE,ADOPTION,HEALTHY,1,5,2,0,3,2
CAT,DOMESTIC SH,SEAL PT,Spayed,KITTN,63,STRAY,ADOPTION,HEALTHY,7,5,2,0,0,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,15,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,LYNX PT,Neutered,MED,45,STRAY,ADOPTION,HEALTHY,3,5,2,0,2,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,39,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,55,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,3,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,31,OWNER SURRENDER,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC SH,LYNX PT,Neutered,SMALL,25,STRAY,ADOPTION,HEALTHY,2,5,2,0,3,2
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,13,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,3
CAT,DOMESTIC SH,SLVR TABBY,Spayed,SMALL,80,STRAY,ADOPTION,HEALTHY,2,6,2,0,3,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,25,STRAY,ADOPTION,TREATABLE/REHAB,5,0,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,32,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Neutered,KITTN,38,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,2
CAT,DOMESTIC LH,ORG TABBY,Neutered,SMALL,13,STRAY,ADOPTION,HEALTHY,7,6,0,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,91,STRAY,ADOPTION,UNKNOWN,1,5,2,3,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,15,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,2,0,3,2
CAT,DOMESTIC LH,GRAY,Spayed,KITTN,20,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,8,3,0,1,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,0,2
CAT,DOMESTIC LH,GRAY/WHITE,Neutered,SMALL,1,OWNER SURRENDER,ADOPTION,HEALTHY,11,5,0,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,16,OWNER SURRENDER,ADOPTION,HEALTHY,8,5,2,0,0,2
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,20,STRAY,ADOPTION,TREATABLE/REHAB,5,3,2,2,0,2
CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,28,STRAY,ADOPTION,TREATABLE/REHAB,8,6,1,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,7,STRAY,ADOPTION,HEALTHY,9,6,2,0,3,2
CAT,DOMESTIC LH,BLACK,Spayed,KITTN,21,STRAY,ADOPTION,HEALTHY,5,0,0,0,0,3
CAT,DOMESTIC MH,BLACK,Neutered,KITTN,17,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,9,0,1,2,0,2
CAT,DOMESTIC MH,GRAY/WHITE,Spayed,KITTN,34,STRAY,ADOPTION,UNKNOWN,4,5,1,3,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,35,STRAY,ADOPTION,UNKNOWN,2,5,2,3,0,2
CAT,DOMESTIC MH,GRAY/WHITE,Neutered,SMALL,11,STRAY,ADOPTION,HEALTHY,7,5,1,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,60,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,LARGE,30,OWNER SURRENDER,ADOPTION,HEALTHY,13,5,2,0,1,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,28,STRAY,ADOPTION,HEALTHY,9,5,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,56,OWNER SURRENDER,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,64,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,84,STRAY,ADOPTION,HEALTHY,9,5,2,0,0,2
CAT,DOMESTIC MH,BRN TABBY/WHITE,Spayed,KITTN,13,STRAY,ADOPTION,HEALTHY,5,6,1,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,35,OWNER SURRENDER,ADOPTION,HEALTHY,4,0,2,0,0,2
CAT,DOMESTIC SH,CALICO,Spayed,KITTN,42,STRAY,ADOPTION,TREATABLE/REHAB,7,2,2,2,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,85,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,57,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,4,6,2,2,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,16,ADOPTION RETURN,ADOPTION,HEALTHY,5,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,32,TRANSFER,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,55,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,9,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,12,STRAY,ADOPTION,UNKNOWN,4,0,2,3,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,14,OWNER SURRENDER,ADOPTION,UNKNOWN,7,6,2,3,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,48,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,8,STRAY,ADOPTION,HEALTHY,6,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,37,STRAY,ADOPTION,TREATABLE/MANAGEABLE,8,6,2,1,3,2
CAT,DOMESTIC MH,GRAY TABBY,Neutered,KITTN,66,STRAY,ADOPTION,TREATABLE/REHAB,7,6,1,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,18,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC MH,BLUE CREAM/TORTIE,Spayed,KITTN,79,STRAY,ADOPTION,TREATABLE/REHAB,6,5,1,2,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,SMALL,21,STRAY,ADOPTION,HEALTHY,7,6,1,0,3,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,63,STRAY,ADOPTION,TREATABLE/REHAB,6,0,2,2,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,64,STRAY,ADOPTION,HEALTHY,5,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,20,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,45,STRAY,ADOPTION,TREATABLE/REHAB,7,0,2,2,0,3
CAT,DOMESTIC SH,TORTIE/BRN TABBY,Spayed,KITTN,23,STRAY,ADOPTION,HEALTHY,6,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,88,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,78,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,MANX/MIX,BRN TABBY,Neutered,KITTN,67,STRAY,ADOPTION,UNKNOWN,3,6,3,3,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,55,OWNER SURRENDER,ADOPTION,HEALTHY,9,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,6,OWNER SURRENDER,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,6,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,20,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,113,STRAY,ADOPTION,UNKNOWN,2,0,2,3,0,3
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,32,STRAY,ADOPTION,HEALTHY,3,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,40,STRAY,ADOPTION,HEALTHY,3,6,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,37,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC MH,WHITE/BRN TABBY,Spayed,SMALL,4,OWNER SURRENDER,ADOPTION,UNKNOWN,10,6,1,3,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,94,STRAY,ADOPTION,UNKNOWN,1,5,2,3,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,6,OWNER SURRENDER,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,BLK TABBY/WHITE,Spayed,KITTN,36,STRAY,ADOPTION,HEALTHY,9,6,2,0,0,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,10,STRAY,ADOPTION,TREATABLE/REHAB,11,5,2,2,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,12,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,DOMESTIC SH,TORTIE/BRN TABBY,Spayed,KITTN,18,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,14,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC SH,LYNX PT,Spayed,SMALL,11,STRAY,ADOPTION,TREATABLE/REHAB,13,5,2,2,3,3
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,56,STRAY,ADOPTION,HEALTHY,0,3,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,35,STRAY,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,20,STRAY,ADOPTION,TREATABLE/REHAB,24,5,0,2,3,3
CAT,PERSIAN,WHITE/ORANGE,Spayed,SMALL,16,OWNER SURRENDER,ADOPTION,HEALTHY,15,5,3,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,49,OWNER SURRENDER,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,59,STRAY,ADOPTION,TREATABLE/REHAB,7,5,2,2,0,2
CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,SMALL,57,STRAY,ADOPTION,HEALTHY,8,5,2,0,3,2
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,59,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,18,ADOPTION RETURN,ADOPTION,HEALTHY,5,0,2,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,76,STRAY,ADOPTION,TREATABLE/REHAB,6,0,2,2,0,2
CAT,DOMESTIC MH,BLACK,Spayed,KITTN,8,STRAY,ADOPTION,HEALTHY,5,0,1,0,0,3
CAT,DOMESTIC SH,CALICO PT,Spayed,KITTN,33,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,3
CAT,DOMESTIC LH,ORANGE,Neutered,X-LRG,52,OWNER SURRENDER,ADOPTION,HEALTHY,19,4,0,0,5,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,18,STRAY,ADOPTION,HEALTHY,3,5,2,0,0,3
CAT,SCOTTISH FOLD,BRN TABBY,Neutered,SMALL,77,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,13,6,3,2,3,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,20,OWNER SURRENDER,ADOPTION,HEALTHY,2,6,2,0,0,2
CAT,DOMESTIC LH,BRN TABBY,Spayed,SMALL,11,OWNER SURRENDER,ADOPTION,HEALTHY,14,6,0,0,3,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,9,STRAY,ADOPTION,HEALTHY,6,5,2,0,0,2
CAT,DOMESTIC SH,BLK SMOKE,Spayed,KITTN,50,STRAY,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,3
CAT,DOMESTIC SH,BUFF,Neutered,SMALL,10,OWNER SURRENDER,ADOPTION,HEALTHY,13,5,2,0,3,2
CAT,DOMESTIC SH,ORG TABBY,Spayed,SMALL,43,STRAY,ADOPTION,UNKNOWN,3,6,2,3,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,24,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,62,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,SIAMESE/MIX,LYNX PT/WHITE,Neutered,KITTN,24,STRAY,ADOPTION,TREATABLE/REHAB,5,5,3,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,15,STRAY,ADOPTION,HEALTHY,1,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,49,STRAY,ADOPTION,HEALTHY,9,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,29,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,34,STRAY,ADOPTION,HEALTHY,7,5,2,0,0,3
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,28,STRAY,ADOPTION,HEALTHY,9,3,2,0,0,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,6,TRANSFER,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,22,STRAY,ADOPTION,HEALTHY,8,5,2,0,0,2
CAT,DOMESTIC MH,GRAY/WHITE,Neutered,KITTN,35,STRAY,ADOPTION,TREATABLE/REHAB,6,5,1,2,0,2
