intake_type,intake_condition,sex_intake,age_intake,breed,color,sex_outcome,age_outcome,stay_length
3,7,1,12,2,2,2,24,39
3,7,0,12,2,1,3,12,6
3,7,0,24,2,6,3,12,38
3,3,0,24,1,3,3,24,7
3,7,0,12,1,6,3,36,58
2,7,1,60,2,1,2,72,31
1,7,2,24,2,4,2,24,0
3,7,1,12,2,2,2,48,78
3,7,0,36,2,5,3,24,64
3,7,1,12,2,0,2,36,66
1,7,0,48,2,0,3,48,6
1,7,0,12,2,2,3,12,5
1,7,1,24,2,0,2,12,45
3,11,1,12,2,5,2,36,73
3,7,1,24,2,4,2,36,22
3,8,1,48,2,7,1,12,31
3,7,1,24,3,5,1,36,5
2,7,3,168,2,3,3,168,157
3,7,1,24,2,5,2,24,4
3,7,0,24,2,5,3,24,6
3,7,0,36,2,2,3,36,66
1,7,1,24,2,4,2,24,10
3,7,0,36,2,5,3,24,64
3,7,0,24,2,3,3,24,6
1,7,1,24,3,8,2,36,16
3,7,0,48,2,7,3,36,70
3,7,1,48,2,8,2,36,84
3,7,1,72,1,4,2,72,25
1,7,0,24,2,4,3,36,1
3,7,1,12,2,2,2,24,55
3,7,0,36,2,6,3,36,101
1,7,0,24,2,0,3,24,3
3,7,0,36,2,0,0,36,10
1,7,0,12,2,7,3,48,101
2,7,1,24,2,2,2,24,198
3,7,0,12,3,5,3,24,26
3,7,2,120,0,1,2,120,3
3,7,1,48,2,2,2,24,48
1,7,2,84,2,2,2,84,10
3,7,0,24,2,1,3,24,27
1,7,2,72,0,4,2,72,3
3,7,1,36,1,0,2,36,76
1,7,0,24,1,7,3,24,4
3,7,1,48,3,0,2,72,39
1,7,0,24,2,2,3,24,5
3,7,1,24,2,5,2,24,10
1,7,1,60,2,4,2,24,31
3,7,0,12,2,7,3,36,65
3,7,2,120,2,0,2,120,45
1,7,2,24,2,2,2,24,0
2,5,0,36,2,0,3,36,8
3,7,1,48,2,5,2,48,7
1,7,1,36,2,4,2,36,14
3,7,0,36,2,0,3,24,48
3,7,1,36,1,5,2,36,4
3,7,0,48,0,2,3,24,41
3,7,1,24,2,2,2,24,4
3,7,1,12,2,0,1,12,6
3,7,0,24,2,3,3,24,9
1,7,2,120,2,4,2,120,37
1,7,3,60,2,0,3,60,31
2,7,3,24,2,0,3,36,512
1,7,0,12,2,2,3,24,3
1,7,1,12,2,1,2,24,30
1,7,3,48,2,2,3,48,5
3,8,1,12,2,2,2,36,95
3,7,1,12,3,1,2,24,18
3,7,0,48,2,2,3,48,109
3,7,1,24,2,8,2,36,42
3,7,1,36,2,2,2,60,56
3,7,1,12,2,4,2,24,22
3,7,0,48,2,8,3,12,24
1,7,0,24,2,0,3,24,2
3,7,0,12,1,1,3,24,13
3,7,0,24,2,6,3,36,35
1,7,3,36,2,6,3,36,23
3,7,1,24,2,0,2,24,52
3,7,1,12,0,1,2,24,17
3,7,0,36,2,7,3,36,13
3,7,1,12,2,8,2,24,4
3,7,0,12,0,0,3,48,100
1,7,3,96,2,0,3,96,0
3,7,1,12,2,4,2,36,52
1,7,0,12,2,0,3,48,67
3,7,0,12,2,2,3,24,36
3,7,1,36,2,1,2,36,9
1,7,2,24,2,0,2,24,35
3,7,1,12,2,5,2,24,44
3,8,1,0,2,0,2,24,72
3,7,1,12,2,2,2,24,8
1,7,0,24,2,2,3,24,35
1,7,1,24,2,0,2,24,6
3,7,0,12,2,8,0,12,9
3,7,0,12,1,3,3,24,4
1,7,2,36,0,4,2,36,10
1,7,0,12,2,3,3,12,6
3,7,0,36,2,0,3,24,36
3,7,1,48,2,5,2,24,33
1,7,3,60,3,7,3,60,42
3,7,0,108,2,7,3,120,6
3,7,1,12,2,2,2,36,57
3,7,3,12,2,4,3,12,23
3,7,0,108,2,0,3,120,11
1,7,3,24,2,0,3,24,0
3,7,0,60,2,6,3,72,4
1,7,2,36,3,5,2,36,3
3,7,1,48,2,4,2,24,36
3,7,3,12,1,2,3,12,7
1,7,0,24,2,2,3,24,9
1,3,1,12,2,4,2,12,73
3,6,0,48,2,2,3,24,71
3,8,0,36,2,2,3,84,203
3,7,0,12,1,1,3,36,71
3,7,1,24,1,0,2,60,90
3,7,2,72,1,0,2,72,4
3,7,1,12,2,4,2,36,67
1,7,0,12,2,3,3,12,28
1,7,1,12,2,2,2,36,65
1,7,0,36,2,1,3,36,66
1,7,1,12,2,0,2,12,22
3,7,0,24,2,6,3,24,6
3,7,0,24,2,0,3,36,81
1,7,3,96,2,7,3,96,94
3,7,1,12,1,8,2,24,6
3,7,1,36,2,2,2,48,42
2,7,2,36,1,5,2,36,12
1,7,1,24,2,8,2,24,2
3,7,0,24,3,7,3,36,4
3,7,1,12,2,2,2,36,62
3,11,0,12,2,1,3,48,73
1,7,2,36,2,2,2,36,2
3,7,1,12,2,0,2,24,7
3,7,1,12,2,4,2,24,5
3,11,1,12,2,2,2,36,73
3,3,0,24,1,7,3,36,40
3,7,0,12,2,1,3,36,53
1,7,0,36,2,7,3,36,12
3,7,2,48,2,0,2,48,282
3,7,0,36,2,3,3,24,56
1,7,1,12,2,5,1,12,7
1,7,2,24,2,0,2,24,73
3,7,1,36,2,0,2,24,47
3,3,2,132,2,2,2,12,106
1,7,0,48,2,1,3,36,71
3,7,0,12,2,2,3,12,128
3,7,1,24,2,4,2,84,169
3,8,0,24,2,6,3,24,70
3,7,2,108,2,2,2,120,64
1,7,2,60,1,5,2,60,2
3,7,1,12,2,2,2,24,30
1,7,0,12,2,2,3,12,145
1,7,0,24,2,0,3,24,10
3,7,1,36,1,0,2,36,75
3,7,0,12,2,1,3,24,25
3,7,0,12,2,2,3,24,8
3,7,0,36,2,3,3,36,7
1,7,0,36,2,3,3,24,56
3,7,0,12,2,2,3,48,89
1,7,2,12,0,1,2,12,7
1,7,0,12,2,0,3,24,33
1,7,0,12,2,0,3,12,5
3,7,1,48,2,2,2,48,3
3,7,1,24,2,4,2,36,30
3,7,1,36,2,0,2,36,9
3,7,0,24,2,2,3,24,76
3,3,1,12,2,0,2,84,194
1,7,3,24,2,2,3,24,43
3,7,1,48,2,2,2,36,63
3,7,1,12,2,2,2,24,38
3,7,1,12,2,1,2,24,19
1,7,3,12,2,2,3,12,6
3,3,0,24,2,2,3,24,10
3,3,2,36,2,0,2,72,1340
2,7,0,12,2,2,3,12,69
3,7,0,24,2,2,3,36,28
1,7,2,24,2,5,2,24,1
1,7,1,24,2,0,1,36,18
1,7,0,24,2,1,3,24,1
3,11,0,12,2,1,3,12,17
3,7,1,12,2,0,2,12,10
3,7,1,24,2,4,2,36,46
1,7,1,36,2,2,2,36,9
0,7,1,72,1,5,2,84,6
3,11,1,12,2,0,2,60,114
3,8,1,36,2,4,2,48,111
1,7,0,72,2,4,3,72,57
3,7,1,12,2,1,2,24,34
2,7,0,24,2,2,3,24,156
3,7,2,24,2,8,2,24,15
3,7,0,12,2,2,3,12,4
3,7,1,48,2,0,2,36,74
1,7,2,24,2,0,2,48,53
3,7,3,24,2,3,3,24,120
1,7,1,24,2,2,2,24,3
3,7,0,48,2,7,3,48,114
3,7,0,12,2,2,3,24,41
3,7,0,12,2,2,3,24,6
3,7,2,12,2,4,2,12,14
1,7,1,12,2,2,2,24,10
1,8,0,24,3,1,3,24,59
1,7,0,12,2,3,3,24,5
3,7,1,24,2,0,2,24,13
1,7,3,36,2,3,3,36,22
3,7,1,12,2,2,2,36,61
3,7,1,48,0,1,2,24,47
3,7,1,12,2,2,2,24,4
3,11,0,12,2,4,3,48,77
3,7,1,24,2,5,2,36,15
3,7,2,48,2,0,2,48,4
1,7,1,36,2,0,2,36,2
3,7,0,12,2,2,3,24,22
3,3,0,24,2,5,3,36,43
3,7,0,12,2,5,0,12,2
3,7,1,36,2,2,2,36,17
3,7,1,48,1,0,2,36,72
3,7,0,12,2,1,3,36,91
3,3,0,12,3,5,0,24,38
3,7,0,12,2,3,3,24,32
3,7,1,12,2,1,2,36,48
3,7,1,36,2,0,2,60,130
3,7,0,12,2,0,3,60,93
3,3,2,60,2,4,2,60,62
0,7,1,24,1,4,2,36,14
3,7,0,24,2,8,3,24,49
3,7,0,36,2,4,3,36,8
3,7,0,48,2,2,3,24,47
1,7,1,24,2,0,2,36,24
3,7,0,12,2,5,0,12,4
3,7,1,12,0,1,1,12,18
3,7,2,60,1,5,2,60,100
3,7,1,12,2,2,2,84,179
3,7,1,12,2,5,2,36,58
3,7,1,12,2,2,2,48,106
1,7,1,48,2,4,2,48,4
3,7,1,24,2,1,1,24,12
3,7,0,12,1,1,0,24,4
3,7,0,84,2,7,3,84,7
3,7,0,48,2,2,3,24,36
3,3,1,96,2,2,2,132,95
3,7,0,12,2,7,3,36,49
3,7,1,24,2,5,2,36,58
3,7,1,0,2,1,2,48,132
3,7,1,12,2,0,2,48,98
3,7,1,24,2,2,2,36,6
1,7,1,12,2,0,2,12,22
3,7,0,24,1,2,3,24,22
1,7,1,120,2,2,2,132,5
1,7,2,36,2,1,2,36,1
3,7,1,12,2,1,2,36,50
1,7,1,60,2,0,2,72,30
1,7,1,48,2,2,2,24,54
3,7,0,12,2,0,3,36,52
3,7,0,24,2,6,3,24,109
3,3,0,24,1,1,0,24,7
3,11,1,24,2,0,2,36,21
3,7,0,12,2,3,3,24,40
3,7,0,24,2,3,3,36,15
1,7,3,84,3,5,3,84,15
3,7,1,12,2,4,2,24,46
3,7,1,12,2,0,2,24,46
3,7,1,36,2,8,2,48,101
3,7,1,24,1,1,2,24,4
3,7,0,24,2,4,3,48,125
1,7,0,60,2,7,3,24,30
1,7,0,24,2,3,3,48,65
3,7,1,12,2,2,2,24,16
3,7,0,24,2,3,3,36,8
1,7,0,60,2,6,3,72,3
3,7,1,12,2,1,2,24,3
3,7,0,36,2,2,3,12,31
3,7,1,24,2,0,2,24,4
3,7,1,12,2,0,2,24,24
3,7,0,24,2,8,3,24,12
3,7,0,48,2,0,3,60,35
3,7,2,24,2,8,2,24,47
1,11,3,24,2,8,3,24,102
3,7,1,24,0,0,2,24,51
1,7,1,12,2,0,2,24,11
1,7,1,12,2,8,2,12,5
3,11,1,12,2,1,2,48,106
3,7,1,36,2,1,2,36,5
3,7,1,36,2,2,2,48,53
3,7,0,48,1,0,3,24,56
3,7,1,24,2,0,2,36,22
3,3,0,12,1,1,3,24,15
3,7,1,36,2,0,2,24,46
3,7,1,48,2,4,2,48,1414
3,7,0,48,2,3,3,24,39
3,7,1,48,1,0,2,24,40
1,7,2,84,2,2,2,84,74
3,7,0,12,2,3,3,24,5
1,7,2,12,2,4,2,12,5
3,7,1,60,0,0,2,60,4
3,7,1,36,2,5,2,36,6
3,7,1,48,3,5,2,48,4
1,7,1,24,2,0,2,24,54
1,7,1,12,1,0,2,12,25
3,7,1,48,2,2,2,24,59
3,7,0,12,2,7,3,36,56
3,7,1,24,2,4,2,24,5
3,7,0,24,2,6,3,24,4
3,7,3,84,2,2,3,84,14
3,7,0,12,2,7,3,24,26
1,7,1,36,2,5,2,24,50
1,7,0,24,2,2,3,36,11
1,7,1,48,2,2,2,48,2
3,7,0,36,2,2,3,36,8
1,7,1,24,2,2,2,24,3
3,7,0,36,3,5,3,24,44
3,7,0,24,1,2,3,36,29
1,7,1,108,2,1,2,108,4
3,7,1,36,2,1,2,60,80
3,7,0,48,2,1,3,24,43
3,3,0,24,2,0,3,36,25
3,7,1,24,2,2,2,48,60
3,7,1,12,2,2,2,24,34
3,7,0,48,1,6,3,24,40
3,3,3,48,0,0,3,48,217
3,11,1,36,2,0,2,60,62
3,7,0,48,1,6,3,24,41
3,7,3,12,2,0,3,12,39
3,7,0,12,1,1,3,24,4
1,7,1,48,2,2,2,24,43
3,7,1,48,2,0,2,36,76
3,7,0,48,2,5,3,36,69
0,7,1,48,2,1,2,36,80
3,7,3,24,2,6,3,24,4
3,7,0,12,3,5,0,12,4
3,3,2,24,2,8,2,24,87
3,7,0,12,2,3,0,24,4
3,7,0,12,2,1,3,24,38
3,11,1,12,1,0,2,36,51
3,7,1,12,2,2,2,24,42
3,3,0,24,2,2,3,24,31
3,7,0,12,0,2,3,24,8
1,7,2,36,2,0,2,36,2
3,7,0,24,2,6,3,24,5
1,7,3,36,2,0,3,36,3
3,7,3,12,2,1,3,12,5
3,7,1,12,2,2,2,24,33
3,7,3,24,2,8,3,24,67
1,7,3,72,2,6,3,84,191
3,7,1,12,2,1,2,12,10
3,7,1,24,2,0,2,24,50
3,7,1,12,2,2,2,24,17
3,7,0,12,1,0,3,24,13
3,7,1,12,2,5,2,36,84
3,7,0,36,1,8,3,12,34
1,7,3,24,2,6,3,24,2
3,7,0,12,2,3,0,12,5
1,7,1,12,2,2,2,12,5
3,7,1,12,1,0,2,24,18
3,7,0,96,2,5,3,96,3
3,7,0,36,2,7,3,36,3
3,8,0,36,2,2,3,24,45
1,7,3,120,2,7,3,120,162
1,7,2,48,2,1,2,48,12
3,3,1,12,2,5,1,12,7
3,7,0,48,2,2,3,60,122
3,7,0,24,2,2,3,24,61
1,7,1,24,2,8,2,60,91
1,7,1,48,2,0,2,60,2
0,7,1,12,2,0,2,24,32
3,7,0,36,2,1,3,48,4
3,11,0,12,2,5,3,24,31
1,7,0,108,2,5,3,108,3
1,7,3,36,2,8,3,36,48
1,7,0,48,1,2,3,24,55
3,7,0,48,2,3,0,24,37
3,7,0,24,2,2,3,36,14
3,7,1,12,2,0,2,24,26
3,7,0,24,2,0,3,24,4
3,7,0,12,2,6,3,24,28
3,7,0,12,2,7,3,12,14
3,7,0,60,2,1,3,24,47
3,11,0,48,2,6,0,48,4
3,7,1,12,2,2,2,12,31
1,7,0,24,2,1,3,24,32
3,7,1,12,2,2,2,24,20
1,7,3,24,2,0,3,24,27
3,8,1,48,2,0,2,24,49
1,7,2,84,2,1,2,96,53
3,7,0,24,2,0,3,36,7
3,7,1,60,2,2,2,60,17
3,7,0,24,0,3,3,24,9
3,3,1,12,1,1,2,24,31
3,8,0,12,2,1,3,24,19
3,7,1,12,0,2,2,48,66
3,7,3,108,2,1,3,108,7
3,7,0,12,2,0,3,24,36
3,7,1,48,0,2,2,24,30
1,7,3,36,2,7,3,36,243
1,7,1,36,2,2,2,36,1
3,7,1,60,2,0,2,60,8
3,7,0,12,2,2,3,24,25
3,7,0,48,2,0,3,48,7
1,7,2,12,2,0,2,12,54
3,8,1,48,3,5,2,24,39
2,7,3,144,2,2,3,144,10
3,6,1,36,2,0,2,24,60
3,7,0,36,2,1,3,36,9
1,7,1,24,2,4,2,24,7
1,7,0,24,2,0,3,36,24
3,7,3,72,2,6,3,84,51
3,7,1,12,2,0,2,12,21
3,7,0,36,2,0,3,36,4
3,11,0,72,2,1,0,72,3
1,7,2,72,2,2,2,72,62
3,7,0,36,2,2,3,36,8
3,7,1,72,1,4,2,72,4
1,7,1,72,2,0,2,84,12
3,7,0,12,2,3,3,24,29
3,7,1,12,2,2,2,24,7
3,7,0,24,2,1,3,24,43
3,7,0,12,2,0,3,24,37
1,7,3,132,1,0,3,132,4
1,7,1,24,2,2,2,24,5
3,7,2,48,2,0,2,48,78
3,7,0,48,2,1,3,60,12
3,7,1,12,2,5,1,12,7
3,7,1,24,3,1,2,24,4
3,6,0,48,2,0,3,60,138
3,7,1,12,1,1,2,48,77
3,7,0,36,0,2,3,24,63
2,7,2,36,1,8,2,36,16
3,7,0,12,2,0,3,24,44
1,7,0,12,2,0,3,12,71
1,7,0,24,2,0,3,24,41
1,7,1,24,2,4,2,24,6
3,7,0,12,2,2,3,24,34
3,7,1,12,2,2,2,24,6
1,7,0,12,2,5,3,12,7
3,8,0,48,2,7,3,24,32
1,7,1,96,2,4,2,96,111
3,7,0,12,2,0,3,48,89
1,7,1,84,2,2,2,84,3
3,7,0,12,2,4,3,36,73
1,7,2,72,2,0,2,72,13
3,7,1,36,2,2,2,36,76
3,7,1,48,3,5,2,12,29
3,7,0,48,2,2,3,24,43
3,7,3,60,2,0,3,72,16
3,7,1,12,3,5,2,24,5
3,7,3,60,2,0,3,60,64
1,7,3,48,2,0,3,48,78
1,7,2,24,2,8,2,24,14
3,7,0,12,2,1,3,24,30
3,7,0,24,1,0,3,24,65
3,7,1,24,2,4,2,24,6
3,7,0,36,2,6,3,24,47
3,7,0,24,2,2,3,36,40
3,7,0,36,2,6,3,36,4
1,11,0,12,2,2,3,60,117
1,7,0,72,2,8,3,72,12
3,7,0,24,2,0,3,48,107
3,7,1,36,2,2,2,48,125
3,7,0,36,2,2,3,36,7
3,7,0,60,2,0,3,60,10
3,7,0,60,3,5,3,72,4
3,7,1,60,2,1,2,60,7
3,7,1,12,2,1,2,36,58
3,7,1,36,2,4,2,36,69
3,7,0,48,2,3,3,12,27
3,8,0,12,2,2,3,12,73
3,7,1,24,2,5,2,36,22
1,7,1,12,1,4,2,12,2
3,7,1,12,2,8,2,24,21
3,7,2,24,2,2,2,24,97
3,7,1,36,2,1,2,24,53
3,7,1,48,2,4,2,48,4
1,7,2,168,2,0,2,168,5
3,7,1,36,1,5,2,36,5
3,7,0,24,2,1,3,36,4
0,7,0,12,2,2,3,24,15
3,7,0,12,2,2,0,24,19
1,7,1,108,2,8,2,108,4
1,7,3,84,2,2,3,84,50
3,3,1,36,2,4,2,36,15
3,7,1,12,2,0,2,24,29
1,7,0,12,2,2,3,12,70
3,7,0,48,1,2,3,48,27
3,7,0,12,2,6,3,24,34
3,7,1,24,3,2,2,24,4
1,7,3,60,1,2,3,60,2
1,7,1,24,2,1,2,36,17
1,7,0,24,2,0,3,24,13
1,7,0,12,2,2,3,24,75
3,7,0,12,2,2,3,24,14
3,7,1,24,2,2,2,36,31
1,7,0,12,2,2,3,24,3
3,7,3,96,2,0,3,96,96
3,7,1,36,2,0,2,60,60
1,7,1,48,2,0,2,48,1
3,7,0,36,2,6,3,36,91
3,7,1,24,2,2,2,24,9
3,7,3,108,2,5,3,108,22
3,7,3,60,0,8,3,72,4
3,7,0,48,2,3,3,24,40
3,7,0,12,2,4,3,12,15
3,7,0,36,2,7,3,36,7
1,7,2,12,2,0,2,12,19
3,7,1,12,1,0,1,24,7
3,7,2,24,2,2,2,24,113
3,7,0,36,2,3,3,24,46
3,7,0,96,2,2,3,108,12
3,7,1,24,2,8,2,24,5
3,7,1,12,2,0,2,48,66
3,7,1,12,1,2,2,24,30
3,7,0,12,2,2,0,24,4
3,7,0,36,2,2,3,36,69
1,7,2,72,2,2,2,72,4
3,7,1,84,2,4,2,96,4
3,7,0,12,2,2,3,24,6
3,7,1,60,2,4,2,72,7
3,7,3,24,3,5,3,24,10
3,7,2,36,2,5,2,36,5
1,7,0,12,1,0,3,24,9
3,7,0,12,2,3,3,24,4
3,3,3,24,2,2,3,24,27
3,7,0,12,2,3,3,24,4
1,7,0,60,3,2,3,84,48
1,7,2,60,3,5,2,60,19
3,7,1,12,3,2,2,24,29
3,7,0,48,2,3,3,24,54
3,7,0,12,2,3,3,24,19
3,7,0,60,2,1,3,60,4
1,7,1,12,2,2,2,24,39
3,7,1,0,2,4,2,24,82
3,7,1,48,2,2,2,36,77
3,7,0,12,2,2,3,36,56
3,8,0,12,2,6,3,36,105
2,7,3,24,2,7,3,24,78
1,7,0,24,1,8,3,24,219
3,7,1,48,2,8,2,84,189
3,7,0,24,2,3,3,24,9
3,7,0,24,1,0,3,24,5
1,7,1,24,2,2,2,36,31
3,7,0,24,2,2,3,36,40
1,7,3,48,2,5,3,48,1
3,7,1,12,2,1,2,12,48
1,7,0,48,2,2,3,48,7
3,7,1,12,2,0,2,36,41
3,7,1,12,2,0,2,24,28
3,7,2,48,2,1,2,48,10
3,7,1,12,2,0,2,24,45
3,7,0,48,2,2,3,36,72
1,7,1,12,2,4,2,24,27
3,7,1,36,3,5,2,48,5
1,7,2,24,3,5,2,24,4
1,7,2,72,0,2,2,72,53
3,7,1,12,2,2,2,24,39
3,7,1,24,2,0,2,36,14
1,7,0,84,2,7,3,84,19
3,7,1,12,2,1,2,36,49
2,11,0,12,2,8,3,60,122
3,3,1,24,2,2,2,24,49
3,8,1,36,2,5,2,24,52
3,7,0,24,2,1,3,36,11
0,7,1,36,2,2,2,48,9
3,7,0,24,2,2,3,24,14
3,7,1,48,2,8,2,24,48
3,7,0,24,2,0,3,24,4
1,7,0,48,2,6,3,48,10
3,7,1,60,2,4,2,24,33
3,7,0,12,2,1,3,36,56
3,7,1,24,1,0,2,24,4
3,7,1,12,2,2,2,24,13
1,7,0,12,1,7,3,24,30
3,7,2,12,2,4,2,12,4
3,7,0,72,1,5,3,72,5
2,8,1,12,2,2,1,24,69
3,7,0,12,2,6,3,36,58
1,7,0,12,2,2,3,12,30
1,7,0,12,2,0,3,12,52
3,7,1,36,2,0,2,36,91
3,7,1,48,2,0,2,12,27
1,7,0,24,2,0,3,36,16
1,7,1,12,2,4,2,12,47
1,7,1,60,2,0,2,12,182
3,7,1,60,2,4,2,84,89
3,7,0,24,2,0,3,24,62
3,7,0,12,2,4,3,24,4
3,7,0,24,2,0,3,36,10
3,7,1,48,2,1,2,48,11
3,7,0,12,2,2,3,24,39
1,7,2,12,1,2,2,12,39
3,7,1,36,2,0,2,24,55
3,7,0,36,2,2,3,48,26
3,7,0,36,2,7,3,36,89
3,7,1,24,2,0,2,36,20
0,7,1,48,2,0,2,24,33
3,7,0,12,2,2,3,24,27
3,7,0,12,2,0,3,12,47
3,7,1,96,3,5,2,96,21
3,7,1,48,2,4,2,48,10
3,7,0,36,2,2,3,36,6
3,7,1,24,2,2,2,24,5
1,7,0,48,2,2,3,60,3
3,7,1,36,2,4,2,36,49
3,7,1,24,2,0,2,36,14
3,7,0,36,2,0,3,36,17
1,7,2,120,2,4,2,120,72
3,7,1,36,2,0,2,24,63
3,7,1,48,2,8,2,36,76
3,7,1,48,2,4,2,36,62
3,7,1,12,1,0,1,24,24
3,8,1,48,2,0,2,12,31
3,7,0,12,2,2,3,24,38
3,7,1,48,2,0,2,24,44
3,7,0,36,1,0,3,24,54
3,7,1,48,2,2,2,60,40
3,8,1,48,2,1,2,24,31
3,7,0,24,2,3,3,36,21
1,7,2,180,3,8,2,180,52
3,7,1,24,2,0,2,48,83
1,7,0,24,2,1,3,24,2
3,7,0,48,2,8,3,24,53
3,7,1,12,2,0,2,36,35
1,7,0,36,2,3,3,36,6
3,7,0,12,2,1,0,12,4
3,7,1,24,2,2,2,36,7
3,8,0,48,2,2,3,24,49
3,7,1,12,2,2,2,24,20
3,7,1,24,2,2,2,36,10
2,3,0,60,2,1,3,72,28
3,7,1,24,2,0,2,36,79
3,3,1,12,2,0,2,36,56
3,7,0,12,0,1,0,12,8
1,7,3,24,2,8,3,24,0
3,7,0,12,2,2,3,24,5
1,7,0,24,1,1,0,24,17
3,9,0,48,0,1,3,36,62
1,7,0,12,2,6,3,12,4
3,7,0,36,2,4,3,24,53
3,11,1,12,2,1,2,48,96
3,6,0,24,2,2,3,24,88
3,7,1,12,2,0,2,48,104
1,7,2,24,2,0,2,24,17
3,7,1,48,1,0,2,36,70
3,7,0,24,2,0,3,24,5
1,7,1,24,2,2,2,24,7
1,7,3,120,2,0,3,120,153
3,7,0,72,2,2,3,72,11
3,7,1,24,2,2,2,24,13
3,7,1,12,2,0,2,24,21
3,7,0,12,2,1,3,24,14
3,7,0,36,2,3,3,48,13
1,7,0,48,2,1,3,36,69
3,7,1,12,2,4,2,24,33
3,7,0,48,2,2,3,36,75
3,7,1,12,1,5,2,12,21
1,7,1,72,2,5,2,72,3
1,7,3,12,0,1,3,12,6
3,7,1,48,2,1,2,48,97
3,7,0,36,2,7,3,36,8
3,7,0,24,2,7,3,24,38
3,7,0,12,2,6,3,24,49
3,7,0,12,2,2,3,12,20
3,7,0,24,1,3,3,24,4
1,7,1,120,2,0,2,132,4
3,7,0,48,2,3,3,24,41
0,7,0,12,3,5,3,12,33
3,7,0,24,2,1,3,24,11
1,7,3,12,2,3,3,12,35
3,7,0,12,2,0,3,24,37
3,7,1,12,2,4,2,24,9
3,7,1,24,2,5,2,24,28
1,7,0,48,2,2,3,48,4
3,6,1,24,2,0,2,24,72
3,7,1,12,3,5,2,24,31
3,7,0,24,2,0,3,24,8
3,7,0,12,1,8,3,36,68
3,7,0,48,3,5,3,36,86
1,7,0,24,2,4,3,24,2
3,7,1,36,2,2,2,36,93
3,7,0,12,2,3,3,24,35
3,3,1,24,2,1,2,24,13
3,7,3,60,2,5,3,72,4
3,7,0,48,3,0,3,24,34
3,7,1,24,2,2,2,36,12
3,7,1,24,1,0,2,24,152
3,11,1,24,1,4,2,48,40
1,7,2,48,2,8,2,48,4
3,7,2,84,1,8,2,120,1214
3,7,1,12,2,0,2,36,49
1,9,2,24,2,0,2,24,16
3,3,1,120,2,8,2,12,82
3,7,3,60,2,0,3,60,55
3,7,0,12,2,1,3,24,59
1,7,0,12,2,7,3,24,43
1,7,0,24,2,3,3,24,4
1,7,2,156,2,5,2,156,289
3,7,0,12,2,2,3,12,40
1,7,0,84,1,4,3,84,4
1,7,1,24,0,1,2,24,7
1,7,0,36,2,0,3,36,4
3,7,0,12,2,0,3,72,147
3,7,0,36,2,2,3,72,110
3,7,3,24,1,2,3,24,4
3,7,1,48,2,5,2,48,20
3,7,0,24,2,1,3,24,4
3,7,0,24,2,1,3,24,9
1,7,3,60,1,3,3,60,17
3,7,0,12,2,0,3,24,13
3,7,1,24,2,2,2,36,39
1,7,0,24,2,1,3,24,9
3,3,1,48,3,1,2,24,40
3,7,1,48,2,4,2,24,55
1,7,0,48,2,2,3,24,46
3,7,0,36,2,1,3,48,123
1,7,3,132,2,3,3,132,1
3,8,0,0,2,4,3,24,68
1,7,2,144,2,2,2,144,3
3,7,1,24,2,0,2,36,32
3,7,1,12,2,5,2,24,3
3,7,0,60,2,3,3,60,4
3,7,0,96,2,8,3,96,8
1,7,3,48,2,5,3,48,16
3,7,0,24,2,7,3,36,48
3,7,0,48,2,7,3,24,38
1,7,1,36,2,0,2,36,2
1,7,3,132,2,2,3,12,30
1,7,1,12,2,0,2,12,21
3,7,0,12,2,6,3,24,72
3,7,1,36,2,2,2,36,7
0,7,2,24,2,1,2,24,9
1,7,1,12,2,2,2,24,31
3,7,1,24,3,5,2,24,4
3,7,1,48,2,0,2,48,4
3,7,0,48,2,0,3,60,141
3,7,1,48,3,5,2,48,4
3,7,1,12,2,4,2,36,59
3,7,1,12,2,5,2,24,24
3,7,0,48,2,0,3,24,44
3,7,1,24,2,4,2,24,8
1,7,1,36,2,1,2,12,31
3,7,0,36,2,4,3,24,59
3,3,1,24,3,5,2,24,121
3,3,1,48,2,4,2,48,13
2,7,3,108,1,5,3,120,101
3,7,0,12,2,4,3,12,4
3,7,1,48,2,1,2,36,70
1,7,3,72,1,7,3,72,9
3,7,1,12,2,4,2,12,6
1,7,1,12,1,4,2,24,6
3,7,1,48,2,4,2,24,52
3,7,1,60,2,0,2,60,8
3,7,0,24,2,0,3,36,14
3,7,1,36,2,0,2,48,129
3,7,0,48,3,7,3,36,79
3,7,1,48,2,8,2,36,64
3,7,3,24,2,7,3,24,6
3,7,1,12,2,0,2,36,47
3,7,0,36,2,2,3,36,21
3,7,1,24,2,0,2,24,6
3,7,0,12,2,2,3,24,27
1,7,3,36,2,8,3,36,41
3,8,0,36,2,4,3,24,83
3,8,1,12,2,2,2,24,60
3,7,1,60,0,1,2,36,75
1,7,3,84,2,0,3,84,0
3,7,1,24,2,4,2,24,37
3,8,1,60,2,8,2,24,33
3,7,1,36,2,0,2,24,66
3,7,0,12,2,0,3,24,36
3,7,1,0,2,1,2,24,62
3,7,0,12,3,7,3,12,112
3,7,0,36,2,1,3,36,4
3,7,0,12,1,1,3,24,35
3,6,0,48,2,2,3,24,37
3,7,1,12,2,1,2,24,39
1,7,2,120,2,0,2,120,5
3,7,1,36,2,8,2,36,10
1,7,2,60,3,2,2,60,4
3,7,1,48,2,4,2,48,17
