intake_type,intake_condition,sex_intake,breed,CoatColor,CoatPattern,age_intake_months,stay_length,intake_type_encoded,intake_condition_encoded,sex_intake_encoded,breed_encoded,CoatColor_encoded,CoatPattern_encoded
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Blue,Tabby,24,7,1,3,1,1,2,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,12,44,2,3,0,1,2,1
Stray,Sick,Male,Domestic_Shorthair,Blue,Solid,60,26,2,7,1,0,2,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,3,29,1,3,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,56,2,3,0,0,8,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,0,66,2,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,12,12,2,3,0,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Blue,Tabby,120,7,1,3,1,0,2,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,24,5,2,3,0,1,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,48,100,1,3,1,1,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,60,25,1,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,1,15,2,3,0,1,2,1
Stray,Injured,Female,Domestic_Shorthair,Brown,Tabby,156,9,2,1,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,24,12,2,3,0,0,5,2
Stray,Normal,Male,Other,Orange,Tabby,24,24,2,3,1,2,5,2
Stray,Normal,Female,Other,Other,Solid,1,132,2,3,0,2,6,1
Stray,Normal,Female,Other,Orange,Tabby,1,34,2,3,0,2,5,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,42,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,10,11,2,3,0,0,8,1
Stray,Injured,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,4,38,2,1,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,0,64,2,3,0,0,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,12,24,1,3,0,1,2,2
Stray,Normal,Female,Other,Calico_or_Calico_mix,Solid,1,47,2,3,0,2,4,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,36,53,1,3,0,0,8,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,2,8,1,3,0,0,0,1
Stray,Neonatal,Female,Domestic_Shorthair,Other,Tabby,0,66,2,2,0,0,6,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,36,3,1,3,1,1,3,2
Other,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,48,62,0,3,1,1,6,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,66,2,3,0,0,3,2
Stray,Injured,Female,Domestic_Shorthair,White_Mix,Solid,4,19,2,1,0,0,9,1
Stray,Normal,Female,Other,Blue,Tabby,1,89,2,3,0,2,2,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,2,33,2,3,0,1,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Tabby,3,3,2,3,0,1,9,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,12,37,2,3,1,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,2,10,1,3,0,0,3,2
Owner_Surrender,Normal,Female,Other,Brown,Tabby,5,2,1,3,0,2,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,0,81,2,3,0,1,3,2
Stray,Sick,Male,Other,Black,Solid,1,43,2,7,1,2,0,1
Stray,Sick,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,4,17,2,7,1,1,1,1
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,34,2,3,0,0,1,1
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,1,74,2,3,1,0,5,2
Stray,Injured,Male,Domestic_Shorthair,White_Mix,Solid,1,59,2,1,1,0,9,1
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,48,7,2,3,0,0,5,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,108,28,2,3,0,0,1,1
Stray,Normal,Male,Other,Brown,Tabby,1,100,2,3,1,2,3,2
Stray,Normal,Female,Domestic_Shorthair,White_Mix,Solid,5,52,2,3,0,0,9,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,48,32,1,3,1,0,9,2
Stray,Normal,Female,Other,Black,Solid,3,44,2,3,0,2,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,2,38,2,3,0,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Other,Tabby,12,52,1,3,1,0,6,2
Stray,Injured,Female,Other,Blue,Tabby,24,95,2,1,0,2,2,2
Owner_Surrender,Normal,Female,Other,Brown,Tabby,96,32,1,3,0,2,3,2
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,5,4,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Blue,Solid,24,6,2,3,0,0,2,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,Orange,Tabby,0,94,2,4,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,12,39,2,3,0,1,3,2
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,12,110,2,1,1,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,132,131,1,3,0,1,0,1
Stray,Normal,Male,Other,White_Mix,Tabby,1,27,2,3,1,2,9,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,36,18,1,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,2,9,2,3,0,1,4,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Other,Tabby,5,15,1,3,0,0,6,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,1,142,2,3,1,0,0,1
Owner_Surrender,Normal,Female,Other,Black,Solid,36,20,1,3,0,2,0,1
Stray,Normal,Female,Domestic_Shorthair,Other,Tabby,3,3,2,3,0,0,6,2
Stray,Injured,Male,Domestic_Shorthair_Mix,Brown,Tabby,9,51,2,1,1,1,3,2
Stray,Injured,Female,Other,Tortie_or_Tortie_mix,Other,1,64,2,1,0,2,8,0
Stray,Normal,Male,Other,Other,Solid,1,56,2,3,1,2,6,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Black,Solid,3,9,1,3,1,0,0,1
Stray,Injured,Male,Domestic_Shorthair,Black_N_White,Solid,1,150,2,1,1,0,1,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,147,2,3,0,0,8,1
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,108,89,2,3,1,0,2,1
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,3,2,3,0,0,8,1
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,12,30,2,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,4,24,2,3,0,1,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,2,10,1,3,0,0,7,1
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,5,13,2,3,0,0,7,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,46,2,3,0,0,3,2
Stray,Normal,Male,Other,Black_N_White,Solid,108,25,2,3,1,2,1,1
Stray,Normal,Female,Domestic_Shorthair,Black,Tabby,1,7,2,3,0,0,0,2
Stray,Normal,Female,Domestic_Shorthair,Blue,Tabby,7,6,2,3,0,0,2,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,1,30,1,3,0,1,0,1
Owner_Surrender,Normal,Male,Other,Brown,Tabby,24,6,1,3,1,2,3,2
Stray,Normal,Male,Domestic_Shorthair,Black,Solid,2,42,2,3,1,0,0,1
Stray,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,1,61,2,3,0,0,4,1
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,7,11,2,3,1,0,9,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,60,3,1,3,0,1,8,1
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,24,17,2,3,1,0,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,5,1,1,3,0,1,8,1
Stray,Normal,Male,Other,Black,Tabby,1,27,2,3,1,2,0,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,2,1,3,0,0,1,1
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,10,2,3,1,0,9,2
Owner_Surrender,Injured,Male,Domestic_Shorthair,Black,Solid,6,13,1,1,1,0,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Other,0,82,2,3,1,1,0,0
Owner_Surrender,Normal,Male,Other,Black,Solid,1,6,1,3,1,2,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,36,96,1,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Blue,Tabby,6,7,1,3,0,0,2,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,6,4,1,3,0,1,8,1
Stray,Normal,Female,Other,Blue,Solid,24,36,2,3,0,2,2,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black_N_White,Solid,144,12,1,3,0,1,1,1
Stray,Sick,Female,Domestic_Shorthair,Blue,Tabby,24,12,2,7,0,0,2,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,4,7,2,3,1,0,5,2
Stray,Normal,Male,Other,Black,Solid,1,21,2,3,1,2,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,24,37,1,3,1,1,3,2
Owner_Surrender,Normal,Male,Other,Black_N_White,Solid,7,1,1,3,1,2,1,1
Stray,Neonatal,Male,Domestic_Shorthair,Blue,Tabby,0,60,2,2,1,0,2,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,White_Mix,Solid,2,6,1,3,0,0,9,1
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,12,40,2,3,1,0,6,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,1,9,1,3,1,1,0,1
Other,Normal,Female,Domestic_Shorthair_Mix,Blue,Solid,120,14,0,3,0,1,2,1
Owner_Surrender,Normal,Female,Other,Black,Other,1,92,1,3,0,2,0,0
Stray,Sick,Female,Other,Brown,Tabby,2,11,2,7,0,2,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,2,82,1,3,0,1,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,1,5,1,3,0,1,2,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,12,52,2,3,1,0,5,2
Owner_Surrender,Sick,Female,Domestic_Shorthair,Brown,Tabby,1,39,1,7,0,0,3,2
Stray,Injured,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,53,2,1,0,0,8,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,12,9,2,3,1,1,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,1,41,1,3,1,1,5,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Solid,1,6,2,3,1,0,2,1
Stray,Injured,Male,Domestic_Shorthair,Black,Solid,12,24,2,1,1,0,0,1
Stray,Neonatal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,0,91,2,2,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair,Other,Other,1,37,2,3,0,0,6,0
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,36,15,1,3,0,0,3,2
Stray,Nursing,Male,Domestic_Shorthair,Brown,Tabby,1,54,2,4,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,48,41,2,3,1,0,5,2
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,1,110,2,3,0,0,7,1
Other,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,84,19,0,3,0,0,1,1
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,0,58,2,3,1,0,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,7,1,1,3,1,1,2,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,6,7,2,3,1,1,3,2
Stray,Normal,Male,Other,Black,Other,1,14,2,3,1,2,0,0
Stray,Injured,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,36,27,2,1,0,0,7,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,24,103,1,3,0,0,7,1
Owner_Surrender,Normal,Female,Other,Other,Other,1,35,1,3,0,2,6,0
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,12,119,2,3,0,1,2,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Tabby,0,46,1,3,0,1,0,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,24,31,2,3,1,1,1,1
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,0,62,2,3,0,0,0,1
Stray,Normal,Male,Other,Other,Other,2,37,2,3,1,2,6,0
Stray,Normal,Male,Other,White_Mix,Solid,108,48,2,3,1,2,9,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,1,31,1,3,0,1,0,1
Stray,Normal,Female,Other,Brown,Tabby,1,68,2,3,0,2,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,60,7,1,3,0,1,8,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Solid,4,7,1,3,1,0,9,1
Other,Normal,Female,Other,White_Mix,Solid,1,10,0,3,0,2,9,1
Owner_Surrender,Normal,Female,Other,Other,Tabby,2,3,1,3,0,2,6,2
Stray,Sick,Male,Domestic_Shorthair,White_Mix,Tabby,8,9,2,7,1,0,9,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,6,57,2,3,1,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Other,Solid,3,4,1,3,0,0,6,1
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Tabby,1,18,2,3,0,1,9,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,9,63,2,3,0,1,3,2
Other,Normal,Female,Domestic_Shorthair,Other,Other,0,55,0,3,0,0,6,0
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,6,66,2,3,0,0,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,24,8,2,3,0,1,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,24,35,2,3,0,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Orange,Tabby,24,3,1,3,1,0,5,2
Stray,Normal,Female,Other,Black_N_White,Solid,1,64,2,3,0,2,1,1
Stray,Normal,Male,Other,Brown,Tabby,24,21,2,3,1,2,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,84,144,2,3,1,1,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,0,106,2,3,1,1,2,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,120,15,1,3,1,1,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Black,Tabby,1,40,2,3,1,1,0,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,12,25,2,3,0,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Solid,1,89,2,3,0,1,9,1
Stray,Injured,Male,Other,White_Mix,Solid,2,45,2,1,1,2,9,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,44,2,3,0,0,3,2
Other,Normal,Male,Domestic_Shorthair,Orange,Tabby,12,10,0,3,1,0,5,2
Other,Normal,Male,Domestic_Shorthair,White_Mix,Solid,24,30,0,3,1,0,9,1
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Solid,0,82,2,3,1,1,9,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,24,53,1,3,1,1,6,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,1,107,2,3,0,1,7,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,1,137,2,3,1,1,2,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,2,18,2,3,1,1,3,2
Stray,Nursing,Female,Domestic_Shorthair,Brown,Tabby,0,126,2,4,0,0,3,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,35,2,3,0,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,12,5,1,3,1,1,2,1
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,24,64,2,3,0,0,0,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,35,2,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black,Solid,36,8,1,3,0,0,0,1
Owner_Surrender,Normal,Female,Other,Black,Solid,144,143,1,3,0,2,0,1
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,2,49,2,3,1,0,2,2
Owner_Surrender,Sick,Male,Other,Orange,Tabby,24,11,1,7,1,2,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,72,91,1,3,0,0,8,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,12,139,2,3,0,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Other,Tabby,6,13,1,3,1,1,6,2
Stray,Normal,Female,Domestic_Shorthair,Black,Solid,1,28,2,3,0,0,0,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Black,Solid,4,15,1,3,0,1,0,1
Stray,Nursing,Male,Domestic_Shorthair_Mix,Black,Solid,0,62,2,4,1,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,96,8,1,3,1,1,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Other,Tabby,1,4,1,3,1,0,6,2
Stray,Normal,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,2,7,2,3,0,0,8,1
Other,Normal,Female,Other,Other,Other,168,59,0,3,0,2,6,0
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,2,16,1,3,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,6,6,2,3,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,115,2,3,1,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,24,6,1,3,0,0,4,1
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,3,16,1,3,0,1,8,1
Stray,Normal,Female,Domestic_Shorthair,Orange,Tabby,12,29,2,3,0,0,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,72,2,1,3,0,0,3,2
Stray,Normal,Male,Other,Other,Other,12,9,2,3,1,2,6,0
Stray,Normal,Male,Domestic_Shorthair_Mix,White_Mix,Tabby,0,71,2,3,1,1,9,2
Stray,Injured,Male,Domestic_Shorthair,Blue,Tabby,1,89,2,1,1,0,2,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,2,14,2,3,0,0,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,84,118,2,3,0,1,8,1
Stray,Normal,Male,Other,Orange,Tabby,3,37,2,3,1,2,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Torbie_or_Torbie_mix,Solid,12,4,1,3,0,1,7,1
Stray,Injured,Male,Domestic_Shorthair_Mix,Black,Solid,3,39,2,1,1,1,0,1
Stray,Normal,Female,Other,Tortie_or_Tortie_mix,Solid,12,110,2,3,0,2,8,1
Stray,Sick,Male,Domestic_Shorthair,Other,Solid,1,32,2,7,1,0,6,1
Owner_Surrender,Sick,Male,Domestic_Shorthair,Orange,Tabby,2,16,1,7,1,0,5,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,0,68,2,3,1,1,5,2
Other,Nursing,Female,Other,Tortie_or_Tortie_mix,Solid,0,75,0,4,0,2,8,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,9,3,2,3,1,1,3,2
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Tabby,1,59,2,3,1,0,9,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,1,22,2,3,0,1,8,1
Owner_Surrender,Normal,Male,Other,Other,Other,12,8,1,3,1,2,6,0
Stray,Injured,Male,Domestic_Shorthair,Orange,Tabby,24,10,2,1,1,0,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Calico_or_Calico_mix,Solid,48,6,1,3,0,1,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,24,69,2,3,0,1,8,1
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,48,89,1,3,0,0,4,1
Stray,Normal,Female,Domestic_Shorthair_Mix,White_Mix,Tabby,1,29,2,3,0,1,9,2
Stray,Normal,Male,Other,Blue,Tabby,1,22,2,3,1,2,2,2
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,1,62,2,1,1,0,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,4,15,1,3,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,12,50,2,3,0,0,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Tabby,1,27,1,3,1,1,0,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Black,Solid,24,63,1,3,1,1,0,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,0,79,2,3,0,1,3,2
Other,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,0,42,0,3,0,0,1,1
Stray,Normal,Male,Other,Black_N_White,Solid,3,22,2,3,1,2,1,1
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,2,7,2,3,1,0,9,1
Stray,Normal,Male,Domestic_Shorthair,White_Mix,Solid,1,147,2,3,1,0,9,1
Other,Nursing,Male,Domestic_Shorthair,Black_N_White,Solid,0,74,0,4,1,0,1,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Orange,Tabby,10,12,2,3,0,1,5,2
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,96,3,1,3,1,1,3,2
Owner_Surrender,Normal,Male,Domestic_Shorthair,Blue,Solid,12,39,1,3,1,0,2,1
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,1,59,2,3,1,0,6,2
Owner_Surrender,Normal,Male,Other,Other,Solid,48,0,1,3,1,2,6,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,13,2,3,1,0,3,2
Stray,Normal,Male,Other,Other,Other,120,19,2,3,1,2,6,0
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Orange,Tabby,8,99,1,3,1,1,5,2
Stray,Normal,Female,Domestic_Shorthair,Other,Other,24,123,2,3,0,0,6,0
Stray,Nursing,Male,Other,Brown,Tabby,0,51,2,4,1,2,3,2
Stray,Normal,Male,Domestic_Shorthair,Blue,Tabby,1,37,2,3,1,0,2,2
Owner_Surrender,Normal,Female,Other,Black,Solid,12,44,1,3,0,2,0,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,96,11,1,3,1,0,3,2
Stray,Normal,Female,Other,Black_N_White,Solid,2,3,2,3,0,2,1,1
Stray,Normal,Female,Other,Blue,Solid,2,4,2,3,0,2,2,1
Owner_Surrender,Normal,Female,Other,Black,Solid,108,35,1,3,0,2,0,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,4,12,2,3,1,1,2,1
Other,Normal,Male,Domestic_Shorthair,Brown,Tabby,5,6,0,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Orange,Tabby,36,21,2,3,1,0,5,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,6,1,3,0,0,3,2
Owner_Surrender,Normal,Female,Domestic_Shorthair_Mix,Brown,Tabby,2,19,1,3,0,1,3,2
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,4,52,2,3,1,0,1,1
Stray,Injured,Female,Domestic_Shorthair,Tortie_or_Tortie_mix,Solid,1,79,2,1,0,0,8,1
Owner_Surrender,Normal,Female,Other,Tortie_or_Tortie_mix,Other,48,11,1,3,0,2,8,0
Owner_Surrender,Normal,Female,Domestic_Shorthair,Calico_or_Calico_mix,Solid,144,47,1,3,0,0,4,1
Stray,Normal,Male,Domestic_Shorthair_Mix,Brown,Tabby,2,139,2,3,1,1,3,2
Stray,Normal,Female,Domestic_Shorthair,Torbie_or_Torbie_mix,Solid,2,29,2,3,0,0,7,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,24,76,2,3,0,0,3,2
Stray,Sick,Male,Domestic_Shorthair,Orange,Tabby,24,48,2,7,1,0,5,2
Stray,Normal,Male,Other,Black_N_White,Solid,1,24,2,3,1,2,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,White_Mix,Solid,120,4,1,3,1,0,9,1
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,35,2,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Black_N_White,Solid,2,42,2,3,1,0,1,1
Stray,Normal,Female,Domestic_Shorthair,Brown,Tabby,1,75,2,3,0,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Brown,Tabby,2,80,2,3,1,0,3,2
Stray,Normal,Female,Domestic_Shorthair_Mix,Tortie_or_Tortie_mix,Solid,108,72,2,3,0,1,8,1
Stray,Injured,Female,Domestic_Shorthair,Black_N_White,Solid,2,4,2,1,0,0,1,1
Stray,Normal,Male,Other,White_Mix,Solid,1,146,2,3,1,2,9,1
Owner_Surrender,Normal,Male,Domestic_Shorthair,Brown,Tabby,3,16,1,3,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair,Other,Tabby,5,6,2,3,1,0,6,2
Stray,Injured,Male,Domestic_Shorthair,Blue,Tabby,1,58,2,1,1,0,2,2
Stray,Injured,Male,Domestic_Shorthair,Brown,Tabby,24,25,2,1,1,0,3,2
Stray,Normal,Male,Domestic_Shorthair_Mix,Black_N_White,Solid,24,23,2,3,1,1,1,1
Owner_Surrender,Normal,Male,Domestic_Shorthair_Mix,Blue,Solid,12,32,1,3,1,1,2,1
Stray,Normal,Female,Domestic_Shorthair_Mix,Blue,Tabby,0,88,2,3,0,1,2,2
Owner_Surrender,Normal,Female,Domestic_Shorthair,Black_N_White,Solid,1,26,1,3,0,0,1,1
