simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter,simplified_color_encoded,simplified_sex_encoded,simplified_condition_encoded,simplified_type_encoded,simplified_breed_encoded,simplified_size_encoded
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,10,0,1,0,1,1,0
MIX,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18,6,1,2,2,1,0
BRN_TABBY,FEMALE,2,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,73,2,0,1,2,0,2
BLACK_N_WHITE,FEMALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,36,1,0,0,2,0,2
MIX,FEMALE,3,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,34,6,0,0,2,0,2
BLACK_N_WHITE,FEMALE,7,ILL,OTHER,DOMESTIC_SHORT_HAIR,SMALL,5,1,0,1,0,1,2
BLACK,FEMALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,4,0,0,0,1,1,2
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34,6,0,0,2,1,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,45,1,1,1,2,0,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,31,1,0,0,2,1,2
GRAY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,8,3,1,0,1,1,2
MIX,MALE,0,HEALTHY,OWNER SURRENDER,OTHER,SMALL,14,6,1,0,1,2,2
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7,1,1,0,1,1,0
BLACK_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,7,1,1,0,2,1,1
MIX,FEMALE,1,HEALTHY,OTHER,OTHER,SMALL,33,6,0,0,0,2,2
OTHER,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,46,8,1,1,2,0,0
ORG_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,12,7,1,2,1,0,0
MIX,MALE,8,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,33,6,1,2,2,1,2
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,6,7,1,0,1,1,2
GRAY_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,36,5,1,2,2,1,0
GRAY_N_WHITE,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,41,4,0,2,2,0,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,74,0,0,0,2,1,0
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11,0,0,0,1,1,0
OTHER,FEMALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,44,8,0,0,1,1,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,16,2,0,0,1,1,0
BLACK,MALE,3,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,76,0,1,1,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29,2,1,1,2,1,0
OTHER,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,0,8,0,0,0,1,2
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11,5,0,0,1,1,0
BRN_TABBY,FEMALE,6,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,32,2,0,0,2,1,2
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,11,6,1,0,2,2,0
MIX,MALE,0,HEALTHY,STRAY,OTHER,KITTN,5,6,1,0,2,2,0
MIX,MALE,7,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,59,6,1,1,2,1,2
BLACK,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,0,1,0,2,1,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34,0,1,0,2,1,0
OTHER_TABBY,FEMALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,KITTN,24,9,0,1,0,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,33,1,1,0,0,1,0
TORTIE,,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,78,10,2,1,1,1,0
TORTIE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10,10,0,0,2,1,2
TORTIE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,11,10,0,0,1,1,2
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,3,1,0,2,1,0
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29,10,0,0,1,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,8,1,1,0,2,0,0
GRAY_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,4,1,0,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56,2,1,1,2,1,0
BLACK_N_WHITE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,25,1,0,0,1,0,2
BRN_TABBY,FEMALE,7,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,59,2,0,1,1,1,2
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17,2,1,0,2,1,2
ORG_TABBY,MALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,OTHER,35,7,1,0,1,0,1
OTHER_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,86,9,0,1,2,1,0
TORTIE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15,10,0,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,50,2,1,0,2,0,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,24,6,1,1,2,2,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56,2,0,1,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18,2,1,0,2,1,0
MIX,MALE,3,OTHER,OWNER SURRENDER,OTHER,SMALL,23,6,1,2,1,2,2
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,29,3,0,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,2,1,0,2,1,2
OTHER,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3,8,1,0,1,1,0
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,49,1,0,1,2,0,0
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8,7,1,0,1,1,0
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,77,10,0,1,2,1,2
ORG_TABBY,MALE,1,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17,7,1,2,2,1,2
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,38,0,0,2,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24,2,1,0,2,1,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39,1,1,1,2,1,0
OTHER,MALE,8,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,OTHER,31,8,1,1,2,0,1
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,6,10,0,0,2,1,0
TORTIE,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,44,10,0,0,1,1,2
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,7,0,0,0,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,36,2,0,0,2,1,2
MIX,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,27,6,0,0,1,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,53,2,0,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,8,2,0,0,1,0,0
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4,5,0,0,1,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,9,2,1,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,15,2,0,0,2,0,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,45,1,0,0,1,1,0
OTHER,FEMALE,6,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,35,8,0,0,2,1,2
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,17,7,1,0,2,1,2
BLACK,FEMALE,2,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,10,0,0,0,2,0,2
OTHER,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8,8,1,0,1,1,0
GRAY_N_WHITE,FEMALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,4,0,0,2,1,2
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39,0,1,2,2,1,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,30,6,1,1,2,2,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,10,0,1,0,2,1,0
OTHER,MALE,0,HEALTHY,STRAY,OTHER,KITTN,9,8,1,0,2,2,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,3,2,1,0,1,1,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28,7,1,1,2,1,0
GRAY_N_WHITE,MALE,1,HEALTHY,OTHER,OTHER,SMALL,10,4,1,0,0,2,2
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,63,6,0,0,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,10,1,0,0,1,1,0
BRN_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23,2,0,2,2,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25,0,1,0,2,1,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,36,1,1,1,2,1,0
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7,10,0,0,1,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,2,0,1,2,1,0
MIX,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,19,6,0,0,2,1,2
ORG_TABBY,MALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29,7,1,0,1,1,2
OTHER,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,15,8,1,1,2,0,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,21,2,0,0,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13,1,0,0,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16,1,0,0,2,1,0
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48,3,1,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,34,2,1,0,1,1,2
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,4,1,1,2,1,0
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,58,0,0,1,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,41,1,1,0,2,0,0
GRAY_N_WHITE,MALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,10,4,1,0,0,0,0
MIX,FEMALE,0,OTHER,STRAY,OTHER,SMALL,42,6,0,2,2,2,2
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,0,1,0,1,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,0,1,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,6,2,1,0,2,0,0
TORTIE,FEMALE,7,HEALTHY,STRAY,OTHER,OTHER,23,10,0,0,2,2,1
MIX,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,38,6,1,0,0,1,2
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,63,6,0,0,2,1,0
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,15,4,1,0,2,1,2
MIX,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,OTHER,45,6,1,0,2,1,1
BRN_TABBY,FEMALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,39,2,0,0,1,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55,2,0,1,2,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,3,7,1,0,2,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,31,1,0,0,1,1,0
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,25,6,1,0,2,1,2
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,13,5,0,0,2,1,0
OTHER_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,80,9,0,0,2,1,2
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25,0,0,1,2,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32,2,0,1,2,1,0
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,38,5,1,1,2,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,13,7,1,0,2,0,2
BLACK_N_WHITE,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,15,1,1,0,1,1,2
GRAY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,20,3,0,1,1,0,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,4,2,1,0,1,1,0
GRAY_N_WHITE,MALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,1,4,1,0,1,0,2
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,16,1,1,0,1,1,0
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20,3,1,1,2,1,0
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,28,2,1,1,2,0,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,7,2,1,0,2,1,2
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,21,0,0,0,2,0,0
BLACK,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17,0,1,1,1,0,0
GRAY_N_WHITE,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,34,4,0,2,2,0,0
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,1,1,2,2,1,0
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,11,4,1,0,2,0,2
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,60,2,1,0,1,1,2
BLACK_N_WHITE,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,OTHER,30,1,0,0,1,1,1
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,56,1,0,0,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,64,2,0,0,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,84,1,1,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,13,2,0,0,2,0,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,35,0,1,0,1,1,0
OTHER,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,42,8,0,1,2,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,85,0,1,0,2,1,0
BRN_TABBY,FEMALE,1,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,57,2,0,1,1,1,2
BRN_TABBY,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,16,2,0,0,0,1,2
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,32,2,1,0,0,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55,2,0,1,2,1,0
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,0,1,2,2,1,0
BRN_TABBY,FEMALE,2,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14,2,0,2,1,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48,1,1,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,8,2,1,0,2,1,0
ORG_TABBY,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,37,7,1,1,2,1,2
GRAY_TABBY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,66,5,1,1,2,0,0
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,79,10,0,1,2,0,0
BRN_TABBY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,21,2,1,0,2,0,2
GRAY_N_WHITE,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,64,4,1,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20,2,1,0,2,1,0
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,45,0,0,1,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,23,2,0,0,2,1,0
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,88,2,0,0,2,1,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,78,2,0,1,2,1,0
BRN_TABBY,MALE,0,OTHER,STRAY,OTHER,KITTN,67,2,1,2,2,2,0
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,55,0,0,0,1,1,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6,2,1,0,1,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20,1,1,0,2,1,0
TORTIE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32,10,0,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,40,2,0,0,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,2,1,1,2,1,0
BRN_TABBY,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,4,2,0,2,1,0,2
BLACK_N_WHITE,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,6,1,1,0,1,1,0
OTHER_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,36,9,0,0,2,1,0
GRAY_N_WHITE,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,10,4,1,1,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18,2,0,0,2,1,0
BRN_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,2,0,1,1,1,0
MIX,FEMALE,4,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,11,6,0,1,2,1,2
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56,3,0,0,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,1,0,0,2,1,0
MIX,FEMALE,6,HEALTHY,OWNER SURRENDER,OTHER,SMALL,16,6,0,0,1,2,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,49,1,0,0,1,1,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,59,1,1,1,2,1,0
MIX,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,57,6,1,0,2,1,2
BLACK,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,18,0,0,0,0,1,0
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,76,0,1,1,2,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,8,0,0,0,2,0,0
MIX,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,33,6,0,0,2,1,0
OTHER,MALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,OTHER,52,8,1,0,1,0,1
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,18,1,0,0,2,1,0
BRN_TABBY,MALE,6,ILL,OWNER SURRENDER,OTHER,SMALL,77,2,1,1,1,2,2
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,20,5,1,0,1,1,0
BRN_TABBY,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,11,2,0,0,1,0,2
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,50,6,0,1,2,1,0
OTHER,MALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,10,8,1,0,1,1,2
ORG_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43,7,0,2,2,1,2
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,24,2,1,1,2,1,0
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,62,7,1,1,2,1,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,24,6,1,1,2,2,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,2,1,0,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49,1,1,0,2,1,0
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29,2,0,1,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34,1,0,0,2,1,0
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,28,3,0,0,2,1,0
GRAY_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,6,5,1,0,0,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,22,1,1,0,2,1,0
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35,4,1,1,2,0,0
GRAY,FEMALE,1,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,17,3,0,2,2,0,2
TORTIE,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,14,10,0,0,1,1,2
