age,days_stayed,simplified_color_black,simplified_color_gray,simplified_color_other,simplified_color_tabby,simplified_color_white,simplified_sex_female,simplified_sex_male,simplified_condition_ill_mild,simplified_condition_ill_severe,simplified_condition_injured,simplified_condition_normal,simplified_condition_other,simplified_condition_under_weight,simplified_type_other,simplified_type_owner_surrender,simplified_type_stray
6,172,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
13,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7,31,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,34,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,128,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,57,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,38,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,13,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
8,43,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8,77,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
10,26,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
6,30,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6,32,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6,58,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,11,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,11,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,43,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
6,16,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
8,86,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,14,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6,26,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8,72,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6,57,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
9,74,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12,24,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8,176,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
10,124,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,14,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5,22,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
11,83,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5,140,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,60,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,85,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6,34,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5,146,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
5,30,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
7,89,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,12,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,67,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5,55,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5,44,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,56,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,34,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,36,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5,109,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,120,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5,130,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
7,21,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5,48,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
14,14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12,77,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
12,80,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
14,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,43,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7,57,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,72,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
8,98,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,287,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
5,42,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
7,44,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7,16,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,115,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7,23,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4,22,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,27,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,33,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,197,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,70,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,63,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,143,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4,200,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,88,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,88,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,54,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,248,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,25,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,82,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,176,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,203,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,49,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,42,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,161,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,43,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4,33,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,57,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,111,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6,33,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,57,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,44,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11,107,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,21,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,144,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,72,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,23,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4,142,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,156,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4,136,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4,49,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,23,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
4,212,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,87,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
4,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
7,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,105,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4,80,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4,110,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,100,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,83,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,22,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
4,116,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,71,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4,80,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,41,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4,83,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,35,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4,43,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7,50,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,92,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
4,119,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4,42,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4,98,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,47,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,95,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
14,108,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,25,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,15,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,20,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,19,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6,62,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
9,43,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,136,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
5,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
6,20,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3,127,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,85,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
3,10,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
8,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,37,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,40,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
6,25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6,57,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
7,41,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3,15,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12,20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3,34,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3,15,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3,124,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3,149,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,34,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5,171,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,34,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,36,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,37,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3,34,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
13,9,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
5,41,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3,24,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,57,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,35,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3,84,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3,33,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,34,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3,17,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3,27,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
14,8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5,54,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
5,17,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3,14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
12,66,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
5,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
12,132,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
8,196,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,41,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3,32,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5,18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3,45,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3,12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,92,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,69,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,104,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,63,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,17,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7,50,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,158,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2,68,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
2,98,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,52,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,33,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,49,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,112,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,77,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
13,249,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,27,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,46,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,29,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,76,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,39,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,71,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,23,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2,22,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3,31,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
2,29,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3,95,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,121,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2,131,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,29,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9,27,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2,17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5,154,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4,85,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,62,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2,184,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,32,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7,71,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7,68,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
9,64,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2,59,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2,134,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,18,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
2,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,71,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2,33,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
4,57,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2,11,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4,94,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
9,59,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2,17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,30,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,36,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4,47,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,53,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,120,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7,113,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,64,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4,45,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,67,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,81,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,28,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,63,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,49,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6,55,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6,53,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
8,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,94,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,53,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
9,25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
5,58,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,69,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,118,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,102,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1,36,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7,216,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2,46,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1,12,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,46,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,23,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1,18,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,13,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,26,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,52,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,133,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1,26,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,188,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,151,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1,43,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,16,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,37,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3,256,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4,20,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,216,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6,127,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,63,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,24,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,28,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,75,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2,164,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
1,20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
3,227,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,32,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
2,100,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,113,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,53,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,70,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,17,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,99,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,40,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,28,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,63,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,111,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,21,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,16,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
